index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_name,cluster
506,0.853,0.426,1,-6.812,1,0.374,0.0765,0.0,0.104,0.201,160.051,audio_features,6toQdWWc4noiOk3Eo5mVDS,spotify:track:6toQdWWc4noiOk3Eo5mVDS,https://api.spotify.com/v1/tracks/6toQdWWc4noiOk3Eo5mVDS,https://api.spotify.com/v1/audio-analysis/6toQdWWc4noiOk3Eo5mVDS,200424,4,SpotemGottem & DaBaby,Beat Box 3 (feat. DaBaby),3
507,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,audio_features,5jkbw3FDS3bSSb4oLKYbjf,spotify:track:5jkbw3FDS3bSSb4oLKYbjf,https://api.spotify.com/v1/tracks/5jkbw3FDS3bSSb4oLKYbjf,https://api.spotify.com/v1/audio-analysis/5jkbw3FDS3bSSb4oLKYbjf,194000,4,Sub Urban & REI AMI,Freak (feat. REI AMI),3
508,0.89,0.701,0,-5.712,0,0.342,0.00306,3.06e-06,0.0895,0.505,80.462,audio_features,4JJcP0Rv9AgyPD6ZGaC8EE,spotify:track:4JJcP0Rv9AgyPD6ZGaC8EE,https://api.spotify.com/v1/tracks/4JJcP0Rv9AgyPD6ZGaC8EE,https://api.spotify.com/v1/audio-analysis/4JJcP0Rv9AgyPD6ZGaC8EE,225020,4,Baby Keem & Travis Scott,durag activity (with Travis Scott),3
509,0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,audio_features,4YMc3A256xFBS0xcT77Qce,spotify:track:4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/audio-analysis/4YMc3A256xFBS0xcT77Qce,188571,4,bbno$ & Diamond Pistols,help herself,4
510,0.762,0.516,5,-8.016,0,0.0969,0.0288,0.0,0.0966,0.721,156.97,audio_features,5Unr6WoYvsnGYo3NazmkW4,spotify:track:5Unr6WoYvsnGYo3NazmkW4,https://api.spotify.com/v1/tracks/5Unr6WoYvsnGYo3NazmkW4,https://api.spotify.com/v1/audio-analysis/5Unr6WoYvsnGYo3NazmkW4,158000,4,Tom The Mail Man,Taking Over,1
511,0.725,0.662,7,-5.628,1,0.0306,0.00555,0.00755,0.361,0.408,125.026,audio_features,4Yofykr3pfx4t10HAI7Pj9,spotify:track:4Yofykr3pfx4t10HAI7Pj9,https://api.spotify.com/v1/tracks/4Yofykr3pfx4t10HAI7Pj9,https://api.spotify.com/v1/audio-analysis/4Yofykr3pfx4t10HAI7Pj9,154839,4,TELYKast & One True God,DAYLIGHT,2
513,0.819,0.624,0,-7.523,1,0.0665,0.239,0.000461,0.104,0.752,110.001,audio_features,2fozfsVzd6kCYp5OA3sOUJ,spotify:track:2fozfsVzd6kCYp5OA3sOUJ,https://api.spotify.com/v1/tracks/2fozfsVzd6kCYp5OA3sOUJ,https://api.spotify.com/v1/audio-analysis/2fozfsVzd6kCYp5OA3sOUJ,157090,4,Jany Green,Little,1
514,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4,Lil Baby & Gunna,Drip Too Hard (Lil Baby & Gunna),3
515,0.745,0.6,1,-8.863,1,0.118,0.0162,0.00271,0.0628,0.921,99.975,audio_features,5q7AR3TkyCxlgxAjBMu4yL,spotify:track:5q7AR3TkyCxlgxAjBMu4yL,https://api.spotify.com/v1/tracks/5q7AR3TkyCxlgxAjBMu4yL,https://api.spotify.com/v1/audio-analysis/5q7AR3TkyCxlgxAjBMu4yL,186150,4,Conro,Therapy,1
516,0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,150.067,audio_features,6bCWyr3C3ngZdwizTYWQTG,spotify:track:6bCWyr3C3ngZdwizTYWQTG,https://api.spotify.com/v1/tracks/6bCWyr3C3ngZdwizTYWQTG,https://api.spotify.com/v1/audio-analysis/6bCWyr3C3ngZdwizTYWQTG,175729,4,Lil Eazzyy & G Herbo,Onna Come Up (feat. G Herbo) [Remix],3
517,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,0.532,138.034,audio_features,0JoWBcL61YWLXM5vW0YTHO,spotify:track:0JoWBcL61YWLXM5vW0YTHO,https://api.spotify.com/v1/tracks/0JoWBcL61YWLXM5vW0YTHO,https://api.spotify.com/v1/audio-analysis/0JoWBcL61YWLXM5vW0YTHO,186749,4,Juice WRLD,Bad Energy,2
518,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4,Lil Uzi Vert & Oh Wonder,The Way Life Goes (feat. Oh Wonder),1
519,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,audio_features,6755DFiZ7CWe2WMdTGW5C1,spotify:track:6755DFiZ7CWe2WMdTGW5C1,https://api.spotify.com/v1/tracks/6755DFiZ7CWe2WMdTGW5C1,https://api.spotify.com/v1/audio-analysis/6755DFiZ7CWe2WMdTGW5C1,152333,4,Young Stoner Life & Young Thug & Gunna,Ski,3
520,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,audio_features,2gbMPBrBVj3CuNTLp2dHYs,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/tracks/2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/audio-analysis/2gbMPBrBVj3CuNTLp2dHYs,339250,4,Kanye West,Off The Grid,3
521,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,audio_features,02shCNmb6IvgB5jLqKjtkK,spotify:track:02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/tracks/02shCNmb6IvgB5jLqKjtkK,https://api.spotify.com/v1/audio-analysis/02shCNmb6IvgB5jLqKjtkK,208562,4,Vicetone & Cozi Zuehlsdorff,Nevada,6
522,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,audio_features,6gxKUmycQX7uyMwJcweFjp,spotify:track:6gxKUmycQX7uyMwJcweFjp,https://api.spotify.com/v1/tracks/6gxKUmycQX7uyMwJcweFjp,https://api.spotify.com/v1/audio-analysis/6gxKUmycQX7uyMwJcweFjp,181929,4,Lil Baby & 42 Dugg,We Paid (feat. 42 Dugg),3
523,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4,Post Malone,Wow.,3
524,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960,4,Chris Brown & Young Thug,Go Crazy,1
525,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4,Riton & Nightcrawlers & Mufasa & Hypeman & Dopamine,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,1
527,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,audio_features,7rvyVWja33WG9R97oeJAjx,spotify:track:7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/tracks/7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/audio-analysis/7rvyVWja33WG9R97oeJAjx,120133,4,Calboy,Envy Me,3
528,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4,Young Thug & Gunna,Hot (feat. Gunna),3
529,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867,4,SAINt JHN & Imanbek,Roses - Imanbek Remix,2
530,0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,audio_features,4uhvMW7ly7tJil31YYscAN,spotify:track:4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/audio-analysis/4uhvMW7ly7tJil31YYscAN,199993,4,Lil Uzi Vert,Erase Your Social,1
531,0.601,0.815,1,-3.741,1,0.328,0.0113,0.0,0.0933,0.265,149.973,audio_features,1KzGwlHu27TUfH3gF1RFAa,spotify:track:1KzGwlHu27TUfH3gF1RFAa,https://api.spotify.com/v1/tracks/1KzGwlHu27TUfH3gF1RFAa,https://api.spotify.com/v1/audio-analysis/1KzGwlHu27TUfH3gF1RFAa,164800,4,Boombox Cartel & JID,Reaper (feat. JID),3
532,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4,Post Malone & Quavo,Congratulations,2
533,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4,Powfu & beabadoobee,death bed (coffee for your head),2
534,0.771,0.704,6,-3.146,0,0.0295,0.0791,0.0608,0.124,0.626,104.009,audio_features,79qOs49qSotfX46OGByR0M,spotify:track:79qOs49qSotfX46OGByR0M,https://api.spotify.com/v1/tracks/79qOs49qSotfX46OGByR0M,https://api.spotify.com/v1/audio-analysis/79qOs49qSotfX46OGByR0M,154038,4,The Tech Thieves & One True God,Keep You,2
535,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,The Weeknd,Blinding Lights,6
536,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,audio_features,0Zm7NKJgoKY6ZWwtoEUILK,spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/tracks/0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/audio-analysis/0Zm7NKJgoKY6ZWwtoEUILK,226653,4,Kanye West,Praise God,6
537,0.775,0.735,5,-5.585,0,0.0369,0.0363,0.131,0.103,0.172,125.025,audio_features,0d2F9wcykuZ1QzDMcI0Mf0,spotify:track:0d2F9wcykuZ1QzDMcI0Mf0,https://api.spotify.com/v1/tracks/0d2F9wcykuZ1QzDMcI0Mf0,https://api.spotify.com/v1/audio-analysis/0d2F9wcykuZ1QzDMcI0Mf0,198203,4,Kaskade & Ella Vos,Miles To Go,6
538,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,audio_features,25oOaleife6E2MIKmFkPvg,spotify:track:25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg,215307,4,Young Thug & Future,Relationship (feat. Future),6
539,0.71,0.543,5,-9.141,1,0.0527,0.478,8.66e-06,0.0988,0.481,83.965,audio_features,5NXthnJecYXjt7sTEWETTY,spotify:track:5NXthnJecYXjt7sTEWETTY,https://api.spotify.com/v1/tracks/5NXthnJecYXjt7sTEWETTY,https://api.spotify.com/v1/audio-analysis/5NXthnJecYXjt7sTEWETTY,138929,4,mike.,life got crazy,2
540,0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,audio_features,3f4fc8c8unrQeKecmUPEDR,spotify:track:3f4fc8c8unrQeKecmUPEDR,https://api.spotify.com/v1/tracks/3f4fc8c8unrQeKecmUPEDR,https://api.spotify.com/v1/audio-analysis/3f4fc8c8unrQeKecmUPEDR,204587,3,League of Legends & 2WEI & Edda Hayes,Warriors,4
541,0.883,0.415,6,-8.571,0,0.174,0.35,0.0,0.063,0.318,76.986,audio_features,06ioYJ99HHjzRk8HrGfkKS,spotify:track:06ioYJ99HHjzRk8HrGfkKS,https://api.spotify.com/v1/tracks/06ioYJ99HHjzRk8HrGfkKS,https://api.spotify.com/v1/audio-analysis/06ioYJ99HHjzRk8HrGfkKS,155867,4,UPSAHL,Drugs,3
542,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,Post Malone & Swae Lee,Sunflower - Spider-Man: Into the Spider-Verse,1
543,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4,A$AP Rocky & Skepta,Praise The Lord (Da Shine) (feat. Skepta),6
544,0.815,0.45,4,-11.048,0,0.228,0.0312,2.85e-06,0.131,0.221,97.992,audio_features,4ud3qO18xax1cbwjEeMibb,spotify:track:4ud3qO18xax1cbwjEeMibb,https://api.spotify.com/v1/tracks/4ud3qO18xax1cbwjEeMibb,https://api.spotify.com/v1/audio-analysis/4ud3qO18xax1cbwjEeMibb,200187,4,Young Thug & J. Cole & Travis Scott,The London (feat. J. Cole & Travis Scott),3
545,0.669,0.937,8,-4.054,0,0.0714,0.028,1.79e-05,0.318,0.223,75.013,audio_features,7EYv3adMrIC5mqurz7fHhD,spotify:track:7EYv3adMrIC5mqurz7fHhD,https://api.spotify.com/v1/tracks/7EYv3adMrIC5mqurz7fHhD,https://api.spotify.com/v1/audio-analysis/7EYv3adMrIC5mqurz7fHhD,179225,4,Unknown Brain & Chris Linton,Superhero,2
546,0.725,0.868,2,-2.537,1,0.0364,0.0181,0.359,0.0687,0.0624,117.994,audio_features,2nCL4jSUB2iLfySrjVTWgj,spotify:track:2nCL4jSUB2iLfySrjVTWgj,https://api.spotify.com/v1/tracks/2nCL4jSUB2iLfySrjVTWgj,https://api.spotify.com/v1/audio-analysis/2nCL4jSUB2iLfySrjVTWgj,162712,4,One True God,Addicted,6
547,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4,Topic & A7S,Breaking Me,3
548,0.39,0.819,6,-3.827,0,0.0467,0.00717,0.0945,0.0804,0.422,81.255,audio_features,5EqoRfSw5zj4bQqJdqNff4,spotify:track:5EqoRfSw5zj4bQqJdqNff4,https://api.spotify.com/v1/tracks/5EqoRfSw5zj4bQqJdqNff4,https://api.spotify.com/v1/audio-analysis/5EqoRfSw5zj4bQqJdqNff4,156554,4,OddKidOut,MOON WALK,6
549,0.458,0.696,11,-4.742,1,0.0402,0.285,0.0,0.123,0.418,174.141,audio_features,4B2kkxg3wKSTZw5JPaUtzQ,spotify:track:4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/tracks/4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/audio-analysis/4B2kkxg3wKSTZw5JPaUtzQ,207069,4,Cartoon & Daniel Levi,On & On,2
550,0.498,0.598,4,-6.638,0,0.0377,0.00786,0.0,0.111,0.0573,140.078,audio_features,1FpVJ7HpZInE2GvhVE2TwT,spotify:track:1FpVJ7HpZInE2GvhVE2TwT,https://api.spotify.com/v1/tracks/1FpVJ7HpZInE2GvhVE2TwT,https://api.spotify.com/v1/audio-analysis/1FpVJ7HpZInE2GvhVE2TwT,235000,4,League of Legends & Against The Current,Legends Never Die,6
551,0.867,0.576,6,-6.433,0,0.334,0.0023,0.0,0.148,0.417,77.983,audio_features,589jILaMtVqRiVxubmnLiF,spotify:track:589jILaMtVqRiVxubmnLiF,https://api.spotify.com/v1/tracks/589jILaMtVqRiVxubmnLiF,https://api.spotify.com/v1/audio-analysis/589jILaMtVqRiVxubmnLiF,135445,4,Lil Baby & Megan Thee Stallion,On Me (Remix) (with Megan Thee Stallion),3
552,0.481,0.632,2,-5.602,1,0.0357,0.0415,0.000701,0.498,0.36,146.926,audio_features,52PIxWAf66CKCpHdGyARzt,spotify:track:52PIxWAf66CKCpHdGyARzt,https://api.spotify.com/v1/tracks/52PIxWAf66CKCpHdGyARzt,https://api.spotify.com/v1/audio-analysis/52PIxWAf66CKCpHdGyARzt,228125,4,San Holo,IT HURTS!,6
553,0.597,0.522,0,-10.825,1,0.247,0.714,0.0,0.0871,0.714,93.511,audio_features,1GjWE4T7qZNeIy1hgm98R9,spotify:track:1GjWE4T7qZNeIy1hgm98R9,https://api.spotify.com/v1/tracks/1GjWE4T7qZNeIy1hgm98R9,https://api.spotify.com/v1/audio-analysis/1GjWE4T7qZNeIy1hgm98R9,171939,4,Sheff G & Sleepy Hallow & A Boogie Wit da Hoodie,Run It Up (feat. Sleepy Hallow & A Boogie Wit Da Hoodie),3
554,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4,21 Savage,a lot,6
555,0.633,0.644,10,-4.579,0,0.113,0.191,0.000762,0.137,0.48,127.95,audio_features,2QC2PTvF3yONXlvih301aR,spotify:track:2QC2PTvF3yONXlvih301aR,https://api.spotify.com/v1/tracks/2QC2PTvF3yONXlvih301aR,https://api.spotify.com/v1/audio-analysis/2QC2PTvF3yONXlvih301aR,278809,4,Moore Kismet & WYN,Rumor,2
556,0.597,0.581,1,-4.565,0,0.0366,0.59,4.38e-06,0.137,0.212,147.987,audio_features,0hTrQoqDmFnA4S1PC265e1,spotify:track:0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/tracks/0hTrQoqDmFnA4S1PC265e1,https://api.spotify.com/v1/audio-analysis/0hTrQoqDmFnA4S1PC265e1,194268,4,TheFatRat & Anjulie,Fly Away,6
557,0.654,0.848,6,-8.121,0,0.382,0.109,0.032,0.103,0.185,163.989,audio_features,27SjutLnh1PXRYDjmSDs78,spotify:track:27SjutLnh1PXRYDjmSDs78,https://api.spotify.com/v1/tracks/27SjutLnh1PXRYDjmSDs78,https://api.spotify.com/v1/audio-analysis/27SjutLnh1PXRYDjmSDs78,195240,4,Run The Jewels,"No Save Point - From ""Cyberpunk 2077""",3
558,0.81,0.7,4,-5.664,0,0.0399,0.267,6.69e-05,0.137,0.193,116.019,audio_features,67O8CWXxPsfz8orZVGMQwf,spotify:track:67O8CWXxPsfz8orZVGMQwf,https://api.spotify.com/v1/tracks/67O8CWXxPsfz8orZVGMQwf,https://api.spotify.com/v1/audio-analysis/67O8CWXxPsfz8orZVGMQwf,187560,4,K-391 & Alan Walker & Ahrix,End of Time,6
559,0.729,0.619,5,-6.155,0,0.0346,0.0451,0.0,0.0953,0.623,123.061,audio_features,4iWKQu7GcqRl1aVll2PD20,spotify:track:4iWKQu7GcqRl1aVll2PD20,https://api.spotify.com/v1/tracks/4iWKQu7GcqRl1aVll2PD20,https://api.spotify.com/v1/audio-analysis/4iWKQu7GcqRl1aVll2PD20,166688,4,Galantis & Ship Wrek & Pink Sweat$,Only A Fool (with Pink Sweat$),2
560,0.897,0.767,11,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,audio_features,6jzW19SQaLj1kLArvipGQZ,spotify:track:6jzW19SQaLj1kLArvipGQZ,https://api.spotify.com/v1/tracks/6jzW19SQaLj1kLArvipGQZ,https://api.spotify.com/v1/audio-analysis/6jzW19SQaLj1kLArvipGQZ,171838,4,2 Chainz,Grey Area,2
561,0.459,0.663,8,-5.939,0,0.1,0.0169,0.0,0.0621,0.412,176.791,audio_features,69Sy7207dnixZ6w7RSV9Kb,spotify:track:69Sy7207dnixZ6w7RSV9Kb,https://api.spotify.com/v1/tracks/69Sy7207dnixZ6w7RSV9Kb,https://api.spotify.com/v1/audio-analysis/69Sy7207dnixZ6w7RSV9Kb,192881,4,League of Legends & The Glitch Mob & Mako & The Word Alive,RISE,2
562,0.344,0.699,4,-8.881,0,0.107,0.191,0.0139,0.278,0.243,139.966,audio_features,6zke4l646FheM5JlIdu4T8,spotify:track:6zke4l646FheM5JlIdu4T8,https://api.spotify.com/v1/tracks/6zke4l646FheM5JlIdu4T8,https://api.spotify.com/v1/audio-analysis/6zke4l646FheM5JlIdu4T8,258299,4,Flux Pavilion & Asha,I Believe,6
563,0.735,0.807,1,-5.346,1,0.0871,0.0366,0.803,0.155,0.298,142.067,audio_features,38baA0WZfWLpm3lyyr3IIs,spotify:track:38baA0WZfWLpm3lyyr3IIs,https://api.spotify.com/v1/tracks/38baA0WZfWLpm3lyyr3IIs,https://api.spotify.com/v1/audio-analysis/38baA0WZfWLpm3lyyr3IIs,189185,4,Baauer,TRIBAL HIT,6
564,0.866,0.64,6,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04,audio_features,3Dah4SWoWwekrG4GShaHVP,spotify:track:3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/tracks/3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/audio-analysis/3Dah4SWoWwekrG4GShaHVP,189307,4,Isaiah Rashad & Lil Uzi Vert,From The Garden (feat. Lil Uzi Vert),3
565,0.944,0.693,11,-8.605,0,0.266,0.00789,0.0,0.164,0.626,134.061,audio_features,3JXebpWufTcs8iegiRCBW7,spotify:track:3JXebpWufTcs8iegiRCBW7,https://api.spotify.com/v1/tracks/3JXebpWufTcs8iegiRCBW7,https://api.spotify.com/v1/audio-analysis/3JXebpWufTcs8iegiRCBW7,159240,4,Young Thug,Tick Tock,3
566,0.528,0.732,2,-9.492,1,0.0504,0.0319,0.868,0.109,0.0324,199.978,audio_features,3evAUkYDPeLX5kn0LbvGz4,spotify:track:3evAUkYDPeLX5kn0LbvGz4,https://api.spotify.com/v1/tracks/3evAUkYDPeLX5kn0LbvGz4,https://api.spotify.com/v1/audio-analysis/3evAUkYDPeLX5kn0LbvGz4,292525,4,Rezz & deadmau5,Hypnocurrency,6
567,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,Post Malone & 21 Savage,rockstar (feat. 21 Savage),6
568,0.882,0.612,0,-8.639,1,0.185,0.19,0.00153,0.11,0.346,132.954,audio_features,6SEgCr1wYzFIKbAEBHcxHD,spotify:track:6SEgCr1wYzFIKbAEBHcxHD,https://api.spotify.com/v1/tracks/6SEgCr1wYzFIKbAEBHcxHD,https://api.spotify.com/v1/audio-analysis/6SEgCr1wYzFIKbAEBHcxHD,198496,4,Skepta & J Balvin,Nirvana,3
569,0.605,0.675,3,-8.095,0,0.354,0.514,0.0,0.149,0.811,85.062,audio_features,5bgbb8KMAZreVHzh3bRPS5,spotify:track:5bgbb8KMAZreVHzh3bRPS5,https://api.spotify.com/v1/tracks/5bgbb8KMAZreVHzh3bRPS5,https://api.spotify.com/v1/audio-analysis/5bgbb8KMAZreVHzh3bRPS5,159573,4,Gunna & Taurus,9 TIMES OUTTA 10,3
570,0.42,0.723,10,-6.86,0,0.175,0.0638,1.17e-05,0.123,0.288,167.806,audio_features,6zAiRKvAMlXHxEtyO4yxIO,spotify:track:6zAiRKvAMlXHxEtyO4yxIO,https://api.spotify.com/v1/tracks/6zAiRKvAMlXHxEtyO4yxIO,https://api.spotify.com/v1/audio-analysis/6zAiRKvAMlXHxEtyO4yxIO,197634,4,League of Legends & Cailin Russo & Chrissy Costanza,Phoenix,2
571,0.537,0.786,8,-4.331,1,0.0317,0.075,0.0,0.253,0.178,127.994,audio_features,3SipFlNddvL0XNZRLXvdZD,spotify:track:3SipFlNddvL0XNZRLXvdZD,https://api.spotify.com/v1/tracks/3SipFlNddvL0XNZRLXvdZD,https://api.spotify.com/v1/audio-analysis/3SipFlNddvL0XNZRLXvdZD,208140,3,Janji & Johnning,Heroes Tonight,2
572,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,audio_features,0Z26mbSHJ1dkUu7g9DDgif,spotify:track:0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/tracks/0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/audio-analysis/0Z26mbSHJ1dkUu7g9DDgif,171987,4,Major Lazer & Khalid & Death Stranding: Timefall & Diplo,Trigger,3
573,0.711,0.646,2,-5.444,0,0.225,0.0216,0.0,0.0921,0.778,160.931,audio_features,1FKG2wgJ75wS9MFNVZFiWd,spotify:track:1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/tracks/1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/audio-analysis/1FKG2wgJ75wS9MFNVZFiWd,131500,3,Cochise,POCKET ROCKET,3
